"Message",Low,"Cible ""RunILTransforms"" dans le fichier ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\IlcInternals.targets"" du projet ""C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\Unnamed_1"" (la cible ""GenerateMDILResponseFileSingleFile"" en dépend) :"
"Message",Low,"Génération complète de la cible ""RunILTransforms""."
"Message",Low,"Le fichier de sortie ""C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\intermediate\ILTransformed\Blueflap.ilexe"" n'existe pas."
"Message",Low,"Tâche ""IlcMessageTask"""
"Message",High,"Traitement du code de l'application"
"Message",Low,"Exécution de la tâche ""IlcMessageTask"" terminée."
"Message",Low,"Utilisation de la tâche ""ValidateSimpleNamesTask"" à partir de l'assembly ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\ilc.exe""."
"Message",Low,"Tâche ""ValidateSimpleNamesTask"""
"Message",Low,"Exécution de la tâche ""ValidateSimpleNamesTask"" terminée."
"Message",Low,"Tâche ""MakeDir"""
"Message",Normal,"Création du répertoire ""C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\intermediate\ILTransformed\""."
"Message",Low,"Exécution de la tâche ""MakeDir"" terminée."
"Message",Low,"Tâche ""MakeDir"" ignorée en raison d'une fausse condition ; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') a été évaluée comme ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Tâche ""MakeDir"" ignorée en raison d'une fausse condition ; ('$(BuildSharedAssemblies)' == 'true' And '$(InternalFeatureSwitch_ILTableOfContents)' == 'true') a été évaluée comme ('false' == 'true' And 'true' == 'true')."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; ('$(PlatformTarget)'=='') a été évaluée comme ('arm'=='')."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; ('@(UnresolvedMcgSourceContractsReferencesErrorParameters)'!='') a été évaluée comme (''!='')."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; ('@(UnresolvedMcgSourceFacadeErrorParameters)'!='') a été évaluée comme (''!='')."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; ('@(UnresolvedManagedDllFilesErrorParameters)'!='') a été évaluée comme (''!='')."
"Message",Low,"Tâche ""AssemblyClosureTask"""
"Message",Low,"Exécution de la tâche ""AssemblyClosureTask"" terminée."
"Message",Low,"Tâche ""ResolveFilePathTask"""
"Message",Low,"Exécution de la tâche ""ResolveFilePathTask"" terminée."
"Message",Low,"Tâche ""IlcErrorTask"" ignorée en raison d'une fausse condition ; ('@(UnresolvedCoreAssemblyErrorParameters)'!='') a été évaluée comme (''!='')."
"Message",Low,"Tâche ""RemoveDuplicates"""
"Message",Low,"Exécution de la tâche ""RemoveDuplicates"" terminée."
"Message",Low,"Tâche ""AddToNativePackageTask"" ignorée en raison d'une fausse condition ; ('@(NeedsClrCompression)' != '' and '$(BuildSharedAssemblies)' != 'true') a été évaluée comme ('' != '' and 'false' != 'true')."
"Message",Low,"Tâche ""MakeDir"""
"Message",Normal,"Création du répertoire ""C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\intermediate\SgGenerated""."
"Message",Low,"Exécution de la tâche ""MakeDir"" terminée."
"Message",Low,"Utilisation de la tâche ""WriteLinesToFile"" à partir de l'assembly ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tâche ""WriteLinesToFile"""
"Message",Low,"Exécution de la tâche ""WriteLinesToFile"" terminée."
"Message",Low,"Tâche ""MakeDir"""
"Message",Normal,"Création du répertoire ""C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\intermediate\ResW\""."
"Message",Low,"Exécution de la tâche ""MakeDir"" terminée."
"Message",Low,"Tâche ""IlcWarningTask"" ignorée en raison d'une fausse condition ; ('$(BuildSharedAssemblies)' != 'true' and '@(ReducerInputFiles)' == '') a été évaluée comme ('false' != 'true' and 'C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\in\My Project\Default.rd.xml' == '')."
"Message",Low,"Tâche ""ILTransformTask"""
"Message",Normal,"Exécution de la transformation 'Analysis', tas à 16 Mo."
"Message",Low,"Chargement de 79 modules..."
"Message",Normal,"Directives de réflexion importées à partir de 10 fichiers :"
"Message",Normal,"C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\in\My Project\Default.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Diagnostics.Tracing : Resources.System.Diagnostics.Tracing.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Private.CoreLib : Resources.System.Private.CoreLib.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Private.Uri : Resources.System.Private.Uri.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Private.Reflection : Resources.System.Private.Reflection.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Private.Reflection.Core : Resources.System.Private.Reflection.Core.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Private.Interop : Resources.System.Private.Interop.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Dynamic.Runtime : Resources.System.Dynamic.Runtime.rd.xml"
"Message",Normal,"Manifeste incorporé dans System.Linq.Expressions : Resources.System.Linq.Expressions.rd.xml"
"Message",Normal,"Microsoft.ApplicationInsights"
"Message",Normal,"Racines XAML importées à partir de 1 fichiers :"
"Message",Normal,"C:\Users\Sâm\Documents\Visual Studio 2015\Projects\Blueflap\Blueflap\obj\ARM\Release\ilc\in\Blueflap.xr.xml"
"Message",Normal,"Exécution de la transformation 'Mcg', tas à 186 Mo."
"Message",High,"Calcul de la fermeture de l'application et génération du code interop"
"Message",Normal,"  Liste des fichiers .lib :"
"Message",Normal,"      WindowsApp.lib"
"Message",Normal,"  Liste des chemins de recherche de fichiers .lib :"
"Message",Normal,"      C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\arm"
"Message",Normal,"  Chargement des exportations à partir des bibliothèques..."
"Message",Normal,"      2356 exportations lues à partir de 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\arm\WindowsApp.lib'."
"Message",Normal,"  Chargement de 79 modules..."
"Message",Normal,"  Génération du code..."
"Message",Normal,"      Résolution de P/invokes..."
"Message",Normal,"          Impossible de résoudre P/Invoke 'RhWaitForPendingFinalizers'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut [MRT]!RhWaitForPendingFinalizers"
"Message",Normal,"          Impossible de résoudre P/Invoke 'RhCompatibleReentrantWaitAny'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut [MRT]!RhCompatibleReentrantWaitAny"
"Message",Normal,"          Impossible de résoudre P/Invoke '_ecvt_s'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut [MRT]!_ecvt_s"
"Message",Normal,"          Impossible de résoudre P/Invoke 'memmove'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut [MRT]!memmove"
"Message",Normal,"          P/Invoke 'GetLastError' résolu en api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError"
"Message",Normal,"          P/Invoke 'SetLastError' résolu en api-ms-win-core-errorhandling-l1-1-1.dll!SetLastError"
"Message",Normal,"          P/Invoke 'GetLastError' résolu en api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError"
"Message",Normal,"          P/Invoke 'NormalizeString' résolu en api-ms-win-core-normalization-l1-1-0.dll!NormalizeString"
"Message",Normal,"          P/Invoke 'RoInitialize' résolu en api-ms-win-core-winrt-l1-1-0.dll!RoInitialize"
"Message",Normal,"          P/Invoke 'GetCurrentThreadId' résolu en api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentThreadId"
"Message",Normal,"          P/Invoke 'GetCurrentProcessId' résolu en api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentProcessId"
"Message",Normal,"          P/Invoke 'EventWriteTransfer' résolu en api-ms-win-eventing-provider-l1-1-0.dll!EventWriteTransfer"
"Message",Normal,"          P/Invoke 'EventSetInformation' résolu en api-ms-win-eventing-provider-l1-1-0.dll!EventSetInformation"
"Message",Normal,"          P/Invoke 'EventRegister' résolu en api-ms-win-eventing-provider-l1-1-0.dll!EventRegister"
"Message",Normal,"          P/Invoke 'EventUnregister' résolu en api-ms-win-eventing-provider-l1-1-0.dll!EventUnregister"
"Message",Normal,"          P/Invoke 'IsValidLocaleName' résolu en api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName"
"Message",Normal,"          P/Invoke 'ResolveLocaleName' résolu en api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName"
"Message",Normal,"          P/Invoke 'FormatMessage' résolu en api-ms-win-core-localization-l1-2-1.dll!FormatMessageA"
"Message",Normal,"          P/Invoke 'GetCPInfoExW' résolu en api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW"
"Message",Normal,"          P/Invoke 'IdnToAscii' résolu en api-ms-win-core-localization-l1-2-1.dll!IdnToAscii"
"Message",Normal,"          P/Invoke 'IdnToUnicode' résolu en api-ms-win-core-localization-l1-2-1.dll!IdnToUnicode"
"Message",Normal,"          P/Invoke 'FindNLSStringEx' résolu en api-ms-win-core-localization-l1-2-1.dll!FindNLSStringEx"
"Message",Normal,"          P/Invoke 'FormatMessageW' résolu en api-ms-win-core-localization-l1-2-1.dll!FormatMessageW"
"Message",Normal,"          P/Invoke 'GetCommandLineW' résolu en api-ms-win-core-processenvironment-l1-2-0.dll!GetCommandLineW"
"Message",Normal,"          P/Invoke 'RaiseFailFastException' résolu en api-ms-win-core-errorhandling-l1-1-3.dll!RaiseFailFastException"
"Message",Normal,"          P/Invoke 'QueryPerformanceFrequency' résolu en api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceFrequency"
"Message",Normal,"          P/Invoke 'QueryPerformanceCounter' résolu en api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceCounter"
"Message",Normal,"          P/Invoke 'CompareStringEx' résolu en api-ms-win-core-string-l1-1-0.dll!CompareStringEx"
"Message",Normal,"          P/Invoke 'CompareStringOrdinal' résolu en api-ms-win-core-string-l1-1-0.dll!CompareStringOrdinal"
"Message",Normal,"          Impossible de résoudre P/Invoke 'CallingConventionConverter_GetStubs'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut *!CallingConventionConverter_GetStubs"
"Message",Normal,"          Impossible de résoudre P/Invoke 'CallingConventionConverter_SpecifyCommonStubData'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut *!CallingConventionConverter_SpecifyCommonStubData"
"Message",Normal,"          Impossible de résoudre P/Invoke 'ConstrainedCallSupport_GetStubs'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut *!ConstrainedCallSupport_GetStubs"
"Message",Normal,"          P/Invoke 'GetNativeSystemInfo' résolu en api-ms-win-core-sysinfo-l1-2-1.dll!GetNativeSystemInfo"
"Message",Normal,"          P/Invoke 'VirtualQuery' résolu en api-ms-win-core-memory-l1-1-2.dll!VirtualQuery"
"Message",Normal,"          P/Invoke 'FindStringOrdinal' résolu en api-ms-win-core-libraryloader-l1-2-0.dll!FindStringOrdinal"
"Message",Normal,"          P/Invoke 'deflateInit2_' résolu en clrcompression.dll!deflateInit2_"
"Message",Normal,"          P/Invoke 'deflateEnd' résolu en clrcompression.dll!deflateEnd"
"Message",Normal,"          P/Invoke 'inflateEnd' résolu en clrcompression.dll!inflateEnd"
"Message",Normal,"          P/Invoke 'deflate' résolu en clrcompression.dll!deflate"
"Message",Normal,"          Impossible de résoudre P/Invoke 'CoCreateInstance'. Toutefois, ExactSpelling a été spécifié. Retour à la valeur par défaut api-ms-win-core-com-l1-1-0.dll!CoCreateInstance"
"Message",Normal,"          P/Invoke 'QueryUnbiasedInterruptTime' résolu en api-ms-win-core-realtime-l1-1-0.dll!QueryUnbiasedInterruptTime"
"Message",Normal,"          P/Invoke 'SysFreeString' résolu en oleaut32.dll!#6"
"Message",Normal,"          P/Invoke 'GetLongPathNameW' résolu en api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/Invoke 'GetLongPathNameW' résolu en api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/Invoke 'GetFullPathNameW' résolu en api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"          P/Invoke 'GetFullPathNameW' résolu en api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' résolu en api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler"
"Message",Normal,"  Code interop généré."
"Message",Normal,"  Code écrit dans AssemblyInfo.g.cs"
"Message",Normal,"  Code écrit dans Adapters.g.cs"
"Message",Normal,"  Code écrit dans Data.g.cs"
"Message",Normal,"  Code écrit dans Helpers.g.cs"
"Message",Normal,"  Code écrit dans ImplTypes.g.cs"
"Message",Normal,"  Code écrit dans PInvoke.g.cs"
"Message",Normal,"  Code écrit dans SafeTypes.g.cs"
"Message",Normal,"  Code écrit dans SharedStubs.g.cs"
"Message",Normal,"  Code écrit dans Blueflap.ITFProxy.g.cs"
"Message",Normal,"Exécution de la transformation 'CompileMcgSourceAndSerializationAssemblyGenerator', tas à 250 Mo."
"Message",High,"Génération du code de sérialisation"
"Message",High,"Compilation du code interop"
